1775631002.645046,109,108.4
1775631003.1451602,107,108.0
1775631003.6448762,108,108.2
1775631004.1488676,107,107.8
1775631004.6491852,107,107.6
1775631005.1498907,107,107.2
1775631005.6501815,107,107.2
1775631006.256242,107,107.0
1775631006.6515234,107,107.0
1775631007.151278,107,107.0
1775631007.6597767,107,107.0
1775631008.151305,107,107.0
1775631008.6572394,107,107.0
1775631009.156591,107,107.0
1775631009.656779,107,107.0
1775631010.1545584,106,106.8
1775631010.6581295,106,106.6
1775631011.1574035,106,106.4
1775631011.6597672,107,106.4
1775631012.1582088,105,106.0
1775631012.6601925,108,106.4
1775631013.1615005,106,106.4
1775631013.6620595,108,106.8
1775631014.1603403,106,106.6
1775631014.6611211,107,107.0
1775631015.1650157,106,106.6
1775631015.6640072,106,106.6
1775631016.1655648,106,106.2
1775631016.665417,105,106.0
1775631017.1934614,105,105.6
1775631017.6678712,107,105.8
1775631018.1666605,104,105.4
1775631018.6691554,105,105.2
1775631019.167105,106,105.4
1775631019.6697733,106,105.6
1775631020.1697402,106,105.4
1775631020.669821,105,105.6
1775631021.172003,106,105.8
1775631021.6707804,104,105.4
1775631022.174634,104,105.0
1775631022.6733093,104,104.6
1775631023.1738315,104,104.4
1775631023.6738458,104,104.0
1775631024.1760564,104,104.0
1775631024.6774802,104,104.0
1775631025.176846,106,104.4
1775631025.6772194,104,104.4
1775631026.1753411,105,104.6
1775631026.6785827,104,104.6
1775631027.1793692,105,104.8
1775631027.6807454,104,104.4
1775631028.178958,104,104.4
1775631028.6826081,105,104.4
1775631029.1825738,103,104.2
1775631029.6831045,103,103.8
1775631030.1828985,104,103.8
1775631030.6828232,103,103.6
1775631031.1867316,103,103.2
1775631031.6867056,103,103.2
1775631032.1854503,103,103.2
1775631032.686094,104,103.2
1775631033.189595,104,103.4
1775631033.688216,103,103.4
1775631034.189322,102,103.2
1775631034.6896796,103,103.2
1775631035.188568,103,103.0
1775631035.692114,103,102.8
1775631036.1919963,103,102.8
1775631036.691726,102,102.8
1775631037.1911676,103,102.8
